fecha,emae_total,emae_agro,emae_industria,var_mensual_total,var_mensual_agro,var_mensual_industria,anio
2007-01-01,122.9712481,116.769312,124.3042083,1.2937315452387743,-4.20822396381435,3.4392996050083946,2007
2007-02-01,124.0153761,119.7909649,125.6782996,0.849083030490938,2.587711487072908,1.1054262110609558,2007
2007-03-01,127.8212488,120.6754822,126.8116683,3.068871634861736,0.7383839847507456,0.9018014276189312,2007
2007-04-01,129.2899483,136.428011,127.4073861,1.1490260921312334,13.053628220762148,0.4697657620832629,2007
2007-05-01,133.2005753,142.2520845,126.5461358,3.0246953080419914,4.268971934216648,-0.6759814531663078,2007
2007-06-01,129.345781,139.7949764,122.0678099,-2.893977215427246,-1.727291454910107,-3.5388879096851844,2007
2007-07-01,126.4862933,122.9869986,119.7730668,-2.2107313264434825,-12.023306010587076,-1.8798920877501568,2007
2007-08-01,127.5112568,118.5260014,122.8748233,0.8103356286747854,-3.627210396855729,2.58969448046229,2007
2007-09-01,125.8260941,114.699675,126.2714438,-1.3215795548491505,-3.228259078011886,2.7642932935961317,2007
2007-10-01,129.6193095,115.8378748,128.6734228,3.0146492483390297,0.9923304490618623,1.9022345256497264,2007
2007-11-01,130.4855396,120.1498447,129.4273235,0.6682878525903657,3.7224179979517436,0.5859024214905695,2007
2007-12-01,130.8350938,119.8058255,131.2968782,0.2678873084876354,-0.2863251308056092,1.4444822387136957,2007
2008-01-01,135.3272858,111.0404596,137.7739395,3.433476347612774,-7.316310257383929,4.933141890954729,2008
2008-02-01,135.1050015,117.9184263,136.4034179,-0.16425682277300124,6.194108638217477,-0.9947611318757543,2008
2008-03-01,130.838116,120.6071957,129.5909912,-3.158199513435467,2.280194439806582,-4.994322579947608,2008
2008-04-01,140.7378558,135.4371394,140.1170941,7.5664035088979675,12.29606874940381,8.122557596426505,2008
2008-05-01,139.1096833,138.7635649,135.444961,-1.156883121989416,2.4560659762428605,-3.3344490406470695,2008
2008-06-01,133.5101471,134.8038509,126.7281628,-4.025267017483025,-2.8535689486311355,-6.43567552136547,2008
2008-07-01,135.6719783,124.5614113,132.9618649,1.6192261389546436,-7.598031904591518,4.918955630910471,2008
2008-08-01,132.2912899,119.2060379,128.3038065,-2.491810351968604,-4.299384009949803,-3.503304051506262,2008
2008-09-01,134.6642211,119.6854325,135.6104492,1.7937168817340199,0.40215630721840423,5.69479807288491,2008
2008-10-01,131.6176668,115.429864,127.2053296,-2.262333881348977,-3.555627791210103,-6.197988170958735,2008
2008-11-01,126.2536751,114.7954133,119.4684946,-4.075434423367241,-0.549641728764394,-6.08216261404192,2008
2008-12-01,125.3215366,99.20403533,118.9143409,-0.7383060328831514,-13.581882343377572,-0.4638492364496538,2008
2009-01-01,125.176178,97.79821203,118.9433875,-0.11598852355597655,-1.4171029387298195,0.024426490346041163,2009
2009-02-01,126.3425094,107.6561954,118.295316,0.9317518865290753,10.079921877279329,-0.5448571069156749,2009
2009-03-01,124.7393253,95.67981923,117.1750426,-1.2689189945755408,-11.12465114107125,-0.9470141658017961,2009
2009-04-01,123.9885394,80.60375451,121.7919684,-0.6018838872138832,-15.756786374940146,3.9401955378508324,2009
2009-05-01,120.050665,80.66206865,118.948783,-3.175998700408922,0.07234667957403129,-2.3344605045401257,2009
2009-06-01,122.8763265,82.35868371,118.5360366,2.3537241547141763,2.103361701968942,-0.3469950592096427,2009
2009-07-01,126.4619731,100.2042147,121.4600575,2.918093909651498,21.668062414447252,2.46677802284474,2009
2009-08-01,124.9005604,108.9402686,119.9926962,-1.2346894973442324,8.718249952015245,-1.208101930957839,2009
2009-09-01,128.5509048,112.3701437,121.9591938,2.922600497795691,3.1483997093798344,1.6388477484682085,2009
2009-10-01,128.2712679,108.0760021,124.0293422,-0.21753009085005992,-3.821425744069773,1.6974106957404311,2009
2009-11-01,127.8273541,109.1839347,123.7491772,-0.3460742278980855,1.025142102290988,-0.22588606456384053,2009
2009-12-01,128.1844838,90.55982985,126.6488156,0.27938441072685727,-17.057550546399202,2.3431577208094856,2009
2010-01-01,130.2656935,93.5701286,130.2098095,1.6236050092047094,3.324099388201307,2.8117072261037324,2010
2010-02-01,131.8027474,111.0371817,127.6719886,1.179937601913572,18.667338990918083,-1.9490243551888442,2010
2010-03-01,135.3479249,118.5426505,132.2500865,2.6897599404669403,6.759419399060618,3.5858279879569466,2010
2010-04-01,141.2160538,142.945759,135.6955185,4.33558837664898,20.585931221438326,2.605239883907351,2010
2010-05-01,142.6781734,151.3999677,133.8224393,1.0353777496648897,5.914277386851308,-1.3803545030118158,2010
2010-06-01,142.4024319,147.1821565,133.2413176,-0.1932611649203997,-2.785873249562132,-0.43424832415231984,2010
2010-07-01,138.5186931,122.1158807,133.7522506,-2.7272980862625307,-17.030784434796608,0.38346438567491425,2010
2010-08-01,138.2390775,110.9061101,135.8659177,-0.2018612749963955,-9.179617373058013,1.5802852591401573,2010
2010-09-01,139.259274,110.9231543,136.4333191,0.7379942910860304,0.015368134347704121,0.4176186416764649,2010
2010-10-01,136.4058055,114.9515874,134.9834513,-2.0490330144906532,3.631733271039872,-1.062693343212806,2010
2010-11-01,140.40633,122.8346811,137.4526699,2.932811023208237,6.857751057033257,1.8292750527708401,2010
2010-12-01,140.5587854,126.649732,137.8351729,0.10858157178526007,3.1058418240156094,0.2782797891654587,2010
2011-01-01,142.6711693,118.4748506,143.7462596,1.5028472919630165,-6.454716698492502,4.288518362645011,2011
2011-02-01,142.4583518,122.578745,142.2816913,-0.14916643709038668,3.463937180942933,-1.018856632565901,2011
2011-03-01,145.3400122,124.870421,145.1542691,2.022809027052075,1.8695541384438297,2.0189370633380888,2011
2011-04-01,146.3132223,132.3643403,146.2058925,0.6696092048353419,6.0013566383347206,0.7244867178350267,2011
2011-05-01,149.9584315,136.1936823,149.2465666,2.4913737410046544,2.8930314549378666,2.0797206241191635,2011
2011-06-01,148.8944812,134.3884897,147.5199732,-0.7094968181232231,-1.3254598667973627,-1.156873112282364,2011
2011-07-01,145.3424729,119.410177,143.7649218,-2.385587613035056,-11.145532428734484,-2.545452875665255,2011
2011-08-01,147.4578289,116.5235904,144.0535851,1.455428656051172,-2.417370673523078,0.20078840956876398,2011
