fecha;Período;Meses;EMAE Original;A -  Agricultura, ganadería, caza y silvicultura ;D - Industria manufacturera;F - Construcción;"proxy ""EMAE""";"Proxy ""agro""";Proxy Industria;Proxy construcción;"Proxy ""EMAE"" (promedio mensual)";"Proxy ""agro"" (promedio mensual)";Proxy Industria (promedio mensual);Proxy construcción (promedio mensual);EMAE desestacionalizado;"""AGRO"" desestacionalizado";Industria desestacionalizado;Construcción desestacionalizada;Variación mensual EMAE;"Variación Mensual ""Agro"" (des)";Variación Mensual Industria (des);Variación Mensual Construcción (des);"""AGRO"" desestacionalizado BASE 100";Industria desestacionalizado BASE 100;Construcción desestacionalizada BASE 100;A -  Agricultura, ganadería, caza y silvicultura BASE 100;D - Industria manufacturera BASE 100;F - Construcción BASE 100
40360;2010;Julio;139,5056866;108,7999279;137,5675757;143,7037751;1,009305569;0,837725911;1,02416477;1,023349337;1,007125346;0,89095642;1,028525315;1,012089485;138,5186931;122,1158807;133,7522506;141,9872228;-0,027272981;-0,170307845;0,003834644;-0,002852249;100,6669782;106,0773123;103,0460435;89,27737156;109,0958082;104,2944001
40391;2010;Agosto;137,2459807;65,88318937;141,9998562;146,3669017;0,99295689;0,507280252;1,057162266;1,042314105;0,992816092;0,594044722;1,045146999;1,048877335;138,2390775;110,9061101;135,8659177;139,5462527;-0,002018612;-0,091796174;0,015802852;-0,017191477;91,42613473;107,7536364;101,2745299;54,06141427;112,6107587;106,2271899
40422;2010;Septiembre;136,6964267;62,24432451;141,6337695;148,7425578;0,988980938;0,479262114;1,05443682;1,059231727;0,981596577;0,561148165;1,038117159;1,038924939;139,259274;110,9231543;136,4333191;143,1696864;0,007379943;0,000153682;0,004176186;0,025965826;91,44018525;108,2036357;103,9042066;51,07549051;112,3204394;107,9513452
40452;2010;Octubre;135,1388445;66,21698335;145,5646759;138,7394763;0,977712032;0,509850363;1,08370168;0,987997364;0,990711825;0,576042357;1,078389051;0,999194851;136,4058055;114,9515874;134,9834513;138,8512723;-0,02049033;0,036317333;-0,010626933;-0,030162908;94,76104888;107,0537628;100,7701536;54,3353138;115,4377831;100,6915124
40483;2010;Noviembre;139,5988233;85,84105852;145,08496;142,0710257;1,009979401;0,660949693;1,080130285;1,011722134;0,994248787;0,698834057;1,055526678;1,009218897;140,40633;122,8346811;137,4526699;140,7732517;0,02932811;0,068577511;0,018292751;0,013842;101,2595257;109,0120706;102,1650141;70,4381356;115,0573519;103,1094165
40513;2010;Diciembre;138,4776495;101,3622129;137,3426381;140,0287234;1,001867854;0,780457798;1,022490152;0,997178405;0,98519384;0,800334998;0,996426639;0,968322059;140,5587854;126,649732;137,8351729;144,6096597;0,001085816;0,031058418;0,002782798;0,027252393;104,4044864;109,3154292;104,9492553;83,17424578;108,9174249;101,6271959
40544;2011;Enero;133,0769197;70,92885867;127,1264066;149,2881022;0,908262624;0,561159029;0,879039691;0,970479275;0,93275271;0,598682828;0,884380624;1,003859698;142,6711693;118,4748506;143,7462596;148,7141107;0,015028473;-0,064547167;0,042885183;0,028382966;97,66547261;114,0034414;107,9280264;58,20171198;100,8156028;108,3472793
40575;2011;Febrero;129,5098868;71,39901732;124,1908175;151,7765129;0,883917286;0,564878725;0,858741002;0,986655721;0,909107014;0,582474697;0,87285171;1,002986986;142,4583518;122,578745;142,2816913;151,3245087;-0,001491664;0,034639372;-0,010188566;0,017553129;101,0485432;112,8419098;109,8225009;58,58750754;98,48757992;110,1532674
40603;2011;Marzo;147,0018391;139,7658554;145,2355795;154,6805775;1,003301523;1,105768134;1,004259007;1,005534215;1,011434063;1,119287133;1,000560165;1,01833225;145,3400122;124,870421;145,1542691;151,8959824;0,02022809;0,018695541;0,020189371;0,003776478;102,9377004;115,120117;110,2372432;114,6869161;115,1767983;112,2609203
40634;2011;Abril;151,035823;215,2418421;143,2805735;150,1330663;1,030833846;1,70290211;0,990740747;0,975972145;1,032277334;1,626131642;0,979991785;0,951554504;146,3132223;132,3643403;146,2058925;157,7766336;0,006696092;0,060013567;0,007244867;0,038714989;109,115359;115,9541469;114,5050768;176,6198404;113,6264115;108,9605202
40664;2011;Mayo;166,1783421;315,7625658;151,4966051;152,9287762;1,134182978;2,498179417;1,047552059;0,994146255;1,108162712;2,318481742;1,015075982;0,969717968;149,9584315;136,1936823;149,2465666;157,7043854;0,024913737;0,028930314;0,020797207;-0,000457915;112,2721006;118,3656693;114,4526433;259,1035899;120,1420065;110,9895336
40695;2011;Junio;156,6936585;211,2046256;149,388335;152,4665776;1,069449111;1,670961367;1,032974024;0,991141634;1,052380567;1,571597584;1,012665145;0,977632882;148,8944812;134,3884897;147,5199732;155,9548379;-0,007094968;-0,013254599;-0,011568731;-0,011093842;110,7839789;116,9963286;113,1829238;173,3070434;118,4700759;110,6540885
40725;2011;Julio;146,3780883;106,3892639;147,8658615;158,4467138;0,999044364;0,841706706;1,022446592;1,030016791;1,007125346;0,89095642;1,028525315;1,012089485;145,3424729;119,410177;143,7649218;156,554056;-0,023855876;-0,111455324;-0,025454529;0,003842254;98,43651467;114,0182422;113,6178013;87,29926591;117,2627022;114,99423
40756;2011;Agosto;146,3985054;69,22022391;150,5571722;160,2878926;0,999183713;0,547641036;1,041056171;1,041985767;0,992816092;0,594044722;1,045146999;1,048877335;147,4578289;116,5235904;144,0535851;152,8185301;0,014554286;-0,024173707;0,002007884;-0,023860933;96,05693922;114,2471776;110,9067745;56,79966675;119,3970039;116,3304832
40787;2011;Septiembre;147,1709068;66,00841747;152,9757639;162,6085554;1,004455426;0,522230586;1,057779982;1,057071733;0,981596577;0,561148165;1,038117159;1,038924939;149,9301345;117,6309958;147,3588627;156,5161728;0,016766188;0,009503702;0,022944779;0,024196298;96,96983572;116,8685538;113,5903079;54,16417202;121,3150301;118,0147266
40817;2011;Octubre;145,0500024;68,28615091;153,7998638;151,5930108;0,989980052;0,540251047;1,063478378;0,985462827;0,990711825;0,576042357;1,078389051;0,999194851;146,4098831;118,5436281;142,620016;151,7151642;-0,023479279;0,007758433;-0,032158545;-0,030674202;97,7221697;113,1102311;110,1060159;56,0331995;121,9685696;110,020089
40848;2011;Noviembre;146,3616451;85,9984745;148,4296287;153,6013561;0,998932138;0,680383434;1,026344867;0,998518505;0,994248787;0,698834057;1,055526678;1,009218897;147,2082712;123,0599363;140,6213901;152,1982561;0,005453103;0,038098279;-0,014013643;0,003184203;101,4452162;111,5251448;110,4566158;70,56730558;117,709789;111,4776649
40878;2011;Diciembre;143,3616579;96,55957873;141,0891134;148,1398988;0,97845694;0,763938409;0,97558748;0,963015133;0,98519384;0,800334998;0,996426639;0,968322059;145,516194;120,648952;141,5950837;152,9861863;-0,011494444;-0,019591951;0,006924222;0,005176999;99,45770649;112,2973696;111,0284496;79,23337406;111,8885084;107,5139597
40909;2012;Enero;136,1940813;70,3989934;124,6134292;153,104605;0,939177458;0,642780602;0,887519572;1,020131309;0,93275271;0,598682828;0,884380624;1,003859698;146,0130642;117,5897989;140,9047484;152,5159396;0,003414536;-0,02535582;-0,004875419;-0,003073785;96,93587478;111,7498728;110,687172;57,76692329;98,8227255;111,1171431
40940;2012;Febrero;132,3605259;68,38753796;123,608767;152,7745395;0,912741737;0,624414934;0,880364184;1,017932092;0,909107014;0,582474697;0,87285171;1,002986986;145,5939993;117,4085988;141,6148535;152,319563;-0,002870051;-0,001540951;0,005039611;-0,001287581;96,78650135;112,3130488;110,5446533;56,11639412;98,0259939;110,8775948
40969;2012;Marzo;147,4410162;124,3609058;145,8505247;155,5246435;1,016734924;1,13548183;1,038774039;1,036255951;1,011434063;1,119287133;1,000560165;1,01833225;145,7742246;111,1072415;145,76887;152,7248533;0,001237862;-0,053670322;0,029333198;0,002660789;91,59193867;115,6075496;110,8387894;102,0461594;115,6644709;112,8735093
41000;2012;Abril;145,5202783;166,1467388;138,2466348;149,2555031;1,003489754;1,517008917;0,984617748;0,99448486;1,032277334;1,626131642;0,979991785;0,951554504;140,9701381;102,1729942;141,0691772;156,854392;-0,032955665;-0,080411026;-0,032240717;0,027039075;84,22693687;111,8802794;113,8357677;136,3341356;109,6343253;108,3236202
41030;2012;Mayo;157,4041837;239,3495672;141,9663916;150,0109512;1,085439688;2,185390038;1,011110535;0,999518388;1,108162712;2,318481742;1,015075982;0,969717968;142,0406787;103,2354764;139,8578965;154,6954435;0,007594095;0,010398856;-0,00858643;-0,013764029;85,10280062;110,9196272;112,2689288;196,4017867;112,5842202;108,871894
41061;2012;Junio;149,0331017;162,0206371;138,1069141;147,782026;1,027713747;1,479335394;0,983622632;0,984667128;1,052380567;1,571597584;1,012665145;0,977632882;141,6152165;103,0929538;136,3796462;151,1631092;-0,002995355;-0,001380558;-0,024869889;-0,02283412;84,98531123;108,1610684;109,7053666;132,9484025;109,5235221;107,25423
41091;2012;Julio;146,8627996;101,7205961;144,1783049;151,9417109;1,012747614;0,928763649;1,026864185;1,012382981;1,007125346;0,89095642;1,028525315;1,012089485;145,823755;114,170114;140,1796366;150,1267558;0,029718123;0,107448276;0,027863325;-0,006855862;94,11683645;111,1747953;108,9532418;83,4683223;114,3383433;110,2731614
41122;2012;Agosto;145,693257;73,19557355;144,3554692;151,1741075;1,004682593;0,66831488;1,028125981;1,007268463;0,992816092;0,594044722;1,045146999;1,048877335;146,7474774;123,2155944;138,1197758;144,1294443;0,006334513;0,079228093;-0,014694437;-0,039948319;101,5735339;109,5411443;104,600743;60,06169802;114,4788407;109,7160658
41153;2012;Septiembre;142,4715365;70,83068725;143,52223;149,8166823;0,982466009;0,646722198;1,0221915;0,99822398;0,981596577;0,561148165;1,038117159;1,038924939;145,1426582;126,2245725;138,2524398;144,2035672;-0,010935923;0,024420433;0,0009605;0,00051428;104,0540036;109,6463586;104,654537;58,12115599;113,8180534;108,7309014
41183;2012;Octubre;147,231303;71,87308368;151,9246347;148,1187144;1,015288767;0,656239837;1,082034958;0,986910471;0,990711825;0,576042357;1,078389051;0,999194851;148,6116339;124,770484;140,881099;148,2380682;0,023900455;-0,011519853;0,019013474;0,027977817;102,8553167;111,7311168;107,5825425;58,97650962;120,4814486;107,4985848
41214;2012;Noviembre;146,3734318;84,90920446;147,0926102;148,6058356;1,009372994;0,775266618;1,047620399;0,990156146;0,994248787;0,698834057;1,055526678;1,009218897;147,2201261;121,50124;139,3547063;147,2483681;-0,009363383;-0,026202062;-0,010834617;-0,006676423;100,1602953;110,520553;106,8642759;69,67348912;116,6494874;107,8521178
41244;2012;Diciembre;143,5850581;81,07750038;141,4109061;142,8894785;0,990144715;0,740281103;1,007154266;0,952068232;0,98519384;0,800334998;0,996426639;0,968322059;145,7429516;101,3044545;141,9180305;147,5640023;-0,010033781;-0,16622699;0,018394242;0,002143549;83,51095087;112,5534948;107,0933448;66,52932832;112,1437011;103,7034165
41275;2013;Enero;136,5170718;64,01654372;124,3070368;148,7470076;0,919292792;0,526539491;0,872223236;0,992138527;0,93275271;0,598682828;0,884380624;1,003859698;146,3593409;106,9289792;140,5582997;148,1750965;0,004229291;0,055521001;-0,009581099;0,004141215;88,14756243;111,4751086;107,5368413;52,5297109;98,57974577;107,9545747
41306;2013;Febrero;132,795322;72,83360114;119,4056792;149,4253025;0,894230888;0,599060259;0,837831958;0,996662736;0,909107014;0,582474697;0,87285171;1,002986986;146,0722664;125,0416569;136,799502;148,9803004;-0,001961436;0,169389793;-0,026741912;0,005434138;103,0788598;108,494051;108,1212113;59,76467627;94,69280105;108,4468538
41334;2013;Marzo;149,4039457;139,9196485;141,6337099;152,1494316;1,006071758;1,150846582;0,993799032;1,014832604;1,011434063;1,119287133;1,000560165;1,01833225;147,7149635;125,0078237;141,554416;149,4104028;0,011245783;-0,000270576;0,03475827;0,002886975;103,0509691;112,2651165;108,4333545;114,8131132;112,3203921;110,4239167
41365;2013;Abril;155,9415958;201,9596117;144,7143469;151,7883237;1,050095663;1,661128593;1,015414889;1,012424024;1,032277334;1,626131642;0,979991785;0,951554504;151,065601;124,1963483;147,6689388;159,5161634;0,022683129;-0,006491397;0,043195563;0,067637597;102,3820244;117,1144714;115,7675261;165,7209121;114,763443;110,1618392
41395;2013;Mayo;167,9734791;298,0846648;148,702168;152,1060157;1,131117205;2,451762288;1,043396172;1,014543021;1,108162712;2,318481742;1,015075982;0,969717968;151,5783533;128,5689075;146,4936327;156,855932;0,003394236;0,035206826;-0,007959061;-0,016676877;105,9865706;116,1823502;113,8368853;244,5977298;117,925922;110,3924072
41426;2013;Junio;156,2718644;198,2773133;142,2259984;149,1347332;1,05231966;1,630841492;0,997954934;0,994724647;1,052380567;1,571597584;1,012665145;0,977632882;148,4936813;126,1629029;140,4472141;152,5467647;-0,020350347;-0,018713736;-0,041274276;-0,027472135;104,0031658;111,3870079;110,7095431;162,6993483;112,7900972;108,2359703
41456;2013;Julio;150,7310013;107,0687294;144,33135;152,8480248;1,015008022;0,880646017;1,012727521;1,019492202;1,007125346;0,89095642;1,028525315;1,012089485;149,6645894;120,1728018;140,3284371;151,0222437;0,007885238;-0,0474791;-0,000845706;-0,009993795;99,06518915;111,2928073;109,6031346;87,85681126;114,4597133;110,9309275
41487;2013;Agosto;148,4214495;69,62321492;149,4040766;153,2924794;0,999455723;0,572654661;1,048321242;1,022456702;0,992816092;0,594044722;1,045146999;1,048877335;149,4954108;117,2019754;142,9502995;146,1491008;-0,001130385;-0,024721288;0,018683757;-0,032267716;96,61617006;113,372175;106,0664918;57,13034692;118,4825595;111,2534947
41518;2013;Septiembre;147,0048442;66,90422478;150,7686951;154,2125405;0,98991644;0,550290822;1,05789634;1,028593485;0,981596577;0,561148165;1,038117159;1,038924939;149,7609584;119,2273787;145,2328322;148,4347277;0,001776293;0,017281307;0,015967317;0,015639007;98,28582375;115,1824244;107,7252665;54,89923981;119,5647488;111,9212379
41548;2013;Octubre;148,6939594;70,46848003;154,9208829;148,1197665;1,001290779;0,579607012;1,087030931;0,987954847;0,990711825;0,576042357;1,078389051;0,999194851;150,0880031;122,3321153;143,6595473;148,2391212;0,002183778;0,026040467;-0,010832846;-0,001317795;100,8452325;113,934671;107,5833067;57,82394156;122,8575763;107,4993485
41579;2013;Noviembre;145,6958976;84,42742838;148,0741601;146,1426169;0,98110212;0,694420108;1,038989638;0,974767312;0,994248787;0,698834057;1,055526678;1,009218897;146,5386727;120,8118402;140,2846211;144,8076502;-0,023648328;-0,012427441;-0,02349253;-0,023148215;99,59198434;111,2580573;105,0929452;69,27816071;117,4278902;106,0644131
41609;2013;Diciembre;142,5768791;85,37363103;141,7213687;141,1414843;0,96009895;0,702202675;0,994414107;0,941409892;0,98519384;0,800334998;0,996426639;0,968322059;144,719621;106,6723701;142,2296064;145,7588238;-0,012413458;-0,117037122;0,013864565;0,006568532;87,93602507;112,8006019;105,7832515;70,05458113;112,3899086;102,4347929
41640;2014;Enero;137,9696974;65,04463929;124,4212337;150,3110602;0,953020369;0,518464658;0,919496298;1,023219334;0,93275271;0,598682828;0,884380624;1,003859698;147,9166943;108,6462417;140,6874262;149,7331355;0,022091498;0,018504058;-0,010842892;0,027266354;89,56319834;111,5775172;108,6675751;53,37332975;98,67030782;109,0897009
41671;2014;Febrero;132,4863069;68,93624485;119,7169346;149,4195773;0,91514406;0,549484278;0,884730644;1,017150702;0,909107014;0,582474697;0,87285171;1,002986986;145,7323559;118,3506258;137,156098;148,9745923;-0,014767356;0,089320937;-0,025100524;-0,005065968;97,56306711;108,776863;108,1170687;56,56664358;94,93963727;108,4426987
41699;2014;Marzo;144,5378281;131,1524513;135,3333183;150,8708293;0,998389478;1,045403766;1,000138654;1,027029876;1,011434063;1,119287133;1,000560165;1,01833225;142,9038564;117,1749835;135,2575517;148,1548182;-0,019408864;-0,009933554;-0,01384223;-0,005502778;96,59391912;107,2711486;107,5221245;107,6190614;107,3239654;109,4959588
41730;2014;Abril;152,3414355;213,7914262;135,7471741;146,5565253;1,052292596;1,704111207;1,003197127;0,997660918;1,032277334;1,626131642;0,979991785;0,951554504;147,5780108;131,4723979;138,5186858;154,018004;0,032708385;0,122017635;0,024110551;0,039574723;108,3800807;109,8575151;111,7772827;175,4296805;107,6521673;106,3648111
41760;2014;Mayo;164,2032439;323,8011752;140,4167449;148,2206633;1,13422758;2,580988496;1,037706132;1,00898928;1,108162712;2,318481742;1,015075982;0,969717968;148,1761136;139,6608691;138,3312653;152,8492491;0,004052791;0,062282817;-0,001353034;-0,00758843;115,1302974;109,7088742;110,9290686;265,6997884;111,3552971;107,5725753
41791;2014;Junio;153,803524;214,7674972;136,4099835;148,2588717;1,062391916;1,711891377;1,008095413;1,009249378;1,052380567;1,571597584;1,012665145;0,977632882;146,1481986;136,6555278;134,7039387;151,6508645;-0,013685843;-0,021518851;-0,02622203;-0,007840304;112,6528258;106,8320847;110,059351;176,2306098;108,1777978;107,6003054
41821;2014;Julio;145,4228137;110,4270228;137,3566193;147,0229308;1,004502483;0,880203339;1,015091229;1,000835901;1,007125346;0,89095642;1,028525315;1,012089485;144,3939569;123,9421146;133,5471449;145,2667309;-0,01200317;-0,093032557;-0,008587676;-0,042097575;102,1724454;105,9146454;105,4261192;90,61250804;108,9285125;106,7033094
41852;2014;Agosto;140,105304;68,65546507;136,8344613;147,205451;0,967771989;0,547246209;1,011232383;1,002078379;0,992816092;0,594044722;1,045146999;1,048877335;141,1190905;115,5728895;130,9236513;140,3457259;-0,022680079;-0,067525273;-0,0196447;-0,03387565;95,2732231;103,8339839;101,8547409;56,33624563;108,5144233;106,8357752
41883;2014;Septiembre;141,7187332;67,11585816;139,490734;149,5263027;0,978916689;0,534974148;1,030862738;1,017877219;0,981596577;0,561148165;1,038117159;1,038924939;144,375741;119,6045222;134,3689706;143,9240671;0,02307732;0,034883896;0,026315485;0,025496616;98,59672432;106,5664256;104,4516921;55,07289867;110,6209387;108,5201556
41913;2014;Octubre;143,3493974;69,33396734;144,7562132;142,4347977;0,990180439;0,552654486;1,069775618;0,969602893;0,990711825;0,576042357;1,078389051;0,999194851;144,6933345;120,36262;134,2337564;142,5495714;0,00219977;0,006338371;-0,001006291;-0,009550145;99,22166694;106,4591888;103,4541633;56,89300059;114,7966444;103,3734275
41944;2014;Noviembre;140,8775969;83,92547951;139,4289331;143,0101807;0,973106572;0,668962047;1,030406017;0,973519724;0,994248787;0,698834057;1,055526678;1,009218897;141,6925006;120,093574;132,0941819;141,7038278;-0,020739268;-0,002235296;-0,015939168;-0,005932979;98,99987719;104,7623178;102,840372;68,86627923;110,5719284;103,7910173
41974;2014;Diciembre;140,4359377;88,52394624;133,8623263;139,964452;0,970055829;0,70561599;0,989267747;0,952786396;0,98519384;0,800334998;0,996426639;0,968322059;142,5465042;110,6086158;134,3423801;144,5432857;0,006027161;-0,078979731;0,017019661;0,020037977;91,18089347;106,545337;104,9010849;72,63961834;106,1574183;101,5805503
42005;2015;Enero;133,9981891;61,32173728;118,2727378;146,6897116;0,900980121;0,45356732;0,867413954;0,969408179;0,93275271;0,598682828;0,884380624;1,003859698;143,658858;102,4277537;133,7351075;146,1257106;0,007803445;-0,07396225;-0,004520335;0,010947757;84,43694943;106,0637163;106,0495165;50,31844807;93,79433959;106,4614723
42036;2015;Febrero;132,627887;70,34749868;116,8381697;147,782989;0,891766452;0,520326525;0,856892811;0,976633172;0,909107014;0,582474697;0,87285171;1,002986986;145,8880912;120,7734844;133,8579834;147,3428779;0,015517548;0,179108982;0,000918801;0,008329591;99,56036551;106,1611677;106,9328656;57,72466854;92,65667786;107,2549289
42064;2015;Marzo;149,409013;144,4282121;134,9272163;151,9201565;1,004599775;1,06826584;0,989558138;1,003973902;1,011434063;1,119287133;1,000560165;1,01833225;147,7199735;129,0358907;134,8516771;149,1852551;0,012556764;0,068412419;0,007423492;0,012504012;106,371531;106,9492543;108,2699555;118,512681;107,0019126;110,2575181
42095;2015;Abril;157,4845995;240,9170856;137,381394;151,9845887;1,05889859;1,781947509;1,007557113;1,004399707;1,032277334;1,626131642;0,979991785;0,951554504;152,560358;148,1534947;140,1862711;159,7224207;0,032767298;0,14815726;0,039558974;0,070631415;122,1312456;111,1800571;115,9172156;197,6880369;108,9481597;110,3042804
42125;2015;Mayo;168,8861006;365,658973;139,3610616;153,4095649;1,135560267;2,704603097;1,022076024;1,013816752;1,108162712;2,318481742;1,015075982;0,969717968;152,401898;157,7148382;137,2912611;158,200188;-0,001038671;0,06453674;-0,020651166;-0,009530488;130,013198;108,8840592;114,8124679;300,0468163;110,518104;111,3384706
42156;2015;Junio;162,93739;244,3185402;143,4716382;155,6465392;1,095562189;1,807106428;1,052223052;1,028599937;1,052380567;1,571597584;1,012665145;0,977632882;154,8274409;155,4587146;141,6772751;159,2075534;0,015915438;-0,014305082;0,031946782;0,006367662;128,1533486;112,3625545;115,5435549;200,4791502;113,7779324;112,9619763
42186;2015;Julio;151,8447963;115,6081357;141,8834023;158,1042402;1,020977551;0,855097632;1,040574906;1,044841809;1,007125346;0,89095642;1,028525315;1,012089485;150,7705044;129,7573406;137,9483812;156,2156732;-0,026202956;-0,165326042;-0,026319633;-0,018792325;106,9662627;109,4052134;113,3722228;94,86394596;112,5184068;114,7456765
42217;2015;Agosto;146,4650672;68,81774815;143,6516421;156,4471757;0,984805204;0,509011698;1,053543202;1,033890994;0,992816092;0,594044722;1,045146999;1,048877335;147,5248723;115,8460728;137,4463517;149,1567893;-0,02152697;-0,107209871;-0,003639256;-0,045186784;95,49842341;109,0070597;108,2492967;56,46940938;113,9206816;113,5430459
42248;2015;Septiembre;145,8823237;64,55008886;140,4646631;157,3100113;0,98088694;0,47744588;1,030169853;1,039593097;0,981596577;0,561148165;1,038117159;1,038924939;148,6173924;115,032166;135,3071394;151,416147;0,007405667;-0,007025761;-0,01556398;0,015147535;94,82747432;107,310476;109,8890067;52,96751916;111,3932979;114,1692572
42278;2015;Octubre;147,0458762;69,9609154;145,6306841;150,1355265;0,988710461;0,517467155;1,068057525;0,992180064;0,990711825;0,576042357;1,078389051;0,999194851;148,4244686;121,4509915;135,0446613;150,2565055;-0,001298124;0,055800266;-0,001939869;-0,007658638;100,1188727;107,1023078;109,0474065;57,40745198;115,4901299;108,9623057
42309;2015;Noviembre;146,1755814;86,56550087;141,4475223;147,6178508;0,982858753;0,640283267;1,037378156;0,975541845;0,994248787;0,698834057;1,055526678;1,009218897;147,0211312;123,8713254;134,006582;146,2694083;-0,009454893;0,019928482;-0,007686933;-0,026535272;102,1140898;106,2790195;106,153804;71,03258735;112,172739;107,1350783
42339;2015;Diciembre;141,9421187;89,89063064;132,8815598;138,7776076;0,954393699;0,664877648;0,974555265;0,917120542;0,98519384;0,800334998;0,996426639;0,968322059;144,075321;112,3162562;133,3580964;143,3176146;-0,020036645;-0,093282842;-0,004839207;-0,020180527;92,58859738;105,7647133;104,0115643;73,76107121;105,3796368;100,7191865
42370;2016;Enero;134,7464504;64,61710338;113,9824673;141,6615425;0,925259734;0,502624854;0,885549938;1,054191987;0,93275271;0,598682828;0,884380624;1,003859698;144,4610657;107,9321142;128,8839491;141,116874;0,002677382;-0,039033905;-0,033549874;-0,015355688;88,97450288;102,2163206;102,4143951;53,0225089;90,39200789;102,8122301
42401;2016;Febrero;134,232361;70,07331457;114,2174145;138,9620023;0,92172965;0,545066053;0,887375284;1,034103023;0,909107014;0,582474697;0,87285171;1,002986986;147,6529814;120,3027616;130,8554628;138,5481609;0,022095336;0,114615076;0,015296813;-0,018202735;99,17232229;103,7799045;100,550173;57,49968276;90,57832905;100,8530128
42430;2016;Marzo;150,0878942;136,6683856;130,5127724;140,6386999;1,030604403;1,063076551;1,0139768;1,046580377;1,011434063;1,119287133;1,000560165;1,01833225;148,3911801;122,1030615;130,4397046;138,1068899;0,004999552;0,014964742;-0,003177233;-0,003184965;100,6564105;103,4501716;100,2299243;112,1452419;103,501107;102,0698922
42461;2016;Abril;153,2506744;222,2440703;129,6925585;126,0267551;1,052322178;1,728727962;1,007604414;0,937843772;1,032277334;1,626131642;0,979991785;0,951554504;148,4588195;136,6704052;132,3404548;132,4430231;0,000455818;0,119303673;0,014571869;-0,041010747;112,66509;104,9576339;96,11942016;182,3656212;102,8506493;91,46513244
42491;2016;Mayo;163,5136081;329,7453392;132,0943647;134,2249061;1,122794382;2,564927773;1,026264471;0,998851333;1,108162712;2,318481742;1,015075982;0,969717968;147,55379;142,2246866;130,1324897;138,4164371;-0,006096165;0,040639972;-0,016683977;0,045101764;117,2437961;103,2065231;100,4545756;270,577359;104,7553641;97,41501957
42522;2016;Junio;153,6620952;222,3605736;125,6567861;128,568203;1,05514727;1,729634184;0,976249784;0,956756273;1,052380567;1,571597584;1,012665145;0,977632882;146,0138092;141,4869658;124,0852287;131,5096959;-0,010436742;-0,005187009;-0,046470032;-0,049898273;116,6356514;98,41051269;95,44206573;182,4612196;99,65014326;93,30961275
42552;2016;Julio;143,731101;113,2185609;127,0569762;128,6669829;0,986954386;0,88067183;0,987128109;0,957491356;1,007125346;0,89095642;1,028525315;1,012089485;142,7142129;127,0753073;123,533154;127,1300461;-0,022597837;-0,10185856;-0,004449157;-0,033302866;104,755312;97,97266886;92,26357138;92,90314542;100,7605421;93,38130318
42583;2016;Agosto;143,6741026;70,7049895;132,7159547;144,7089074;0,986562997;0,549979544;1,031093713;1,076869332;0,992816092;0,594044722;1,045146999;1,048877335;144,7137127;119,0230076;126,983051;137,9655204;0,014010516;-0,06336636;0,027926891;0,085231419;98,11734917;100,7087409;100,1273265;58,01801286;105,2483062;105,0238845
42614;2016;Septiembre;142,0077374;61,92436376;135,5352882;136,908416;0,975120613;0,481679349;1,052997614;1,018821005;0,981596577;0,561148165;1,038117159;1,038924939;144,6701636;110,3529649;130,5587593;131,7789292;-0,000300932;-0,072843418;0,028158941;-0,044841575;90,9701461;103,5445925;95,6374595;50,81294204;107,4841344;99,36260272
42644;2016;Octubre;141,1368633;70,83907186;134,50621;127,6169151;0,969140605;0,551022505;1,045002523;0,949677146;0,990711825;0,576042357;1,078389051;0,999194851;142,4600573;122,9754566;124,728835;127,7197486;-0,015276864;0,114382896;-0,044653643;-0,030802956;101,3755748;98,92094914;92,69154303;58,12803611;106,6680401;92,61920637
42675;2016;Noviembre;144,9383206;86,52813101;138,3593522;133,9880204;0,995243968;0,673060025;1,074938267;0,997088518;0,994248787;0,698834057;1,055526678;1,009218897;145,7767136;123,8178509;131,0808671;132,7640821;0,023281307;0,006850101;0,050926734;0,039495329;102,0700077;103,95867;96,35242601;71,00192297;109,7237141;97,24309747
42705;2016;Diciembre;142,5901452;93,78779072;130,2350442;130,5798075;0,979119816;0,729529369;1,011819081;0,971725878;0,98519384;0,800334998;0,996426639;0,968322059;144,7330865;117,1856673;130,7020899;134,8516295;-0,00715908;-0,053564034;-0,002889645;0,015723736;96,60272635;103,6582663;97,86744615;76,95894288;103,2808591;94,76955407
42736;2017;Enero;136,6326595;67,32241152;112,7976742;141,2625153;0,912493069;0,508600415;0,854353412;0,963016011;0,93275271;0,598682828;0,884380624;1,003859698;146,4832619;112,450881;127,5442623;140,719381;0,012092435;-0,040404141;-0,024160498;0,043512648;92,69957619;101,1538309;102,1259179;55,24238905;89,45242633;102,5226323
42767;2017;Febrero;132,1585163;75,17856163;106,7970856;137,5570376;0,882612771;0,567951248;0,808903686;0,937754997;0,909107014;0,582474697;0,87285171;1,002986986;145,3717927;129,067515;122,3542148;137,1473802;-0,007587688;0,14776793;-0,040692129;-0,025383858;106,3976007;97,03766623;99,53356814;61,68886788;84,69375359;99,83334609
42795;2017;Marzo;152,6209586;142,2213133;130,7408599;150,9970743;1,019269971;1,074438919;0,990258891;1,029378529;1,011434063;1,119287133;1,000560165;1,01833225;150,8956086;127,0641904;130,6676644;148,2787905;0,037997853;-0,015521524;0,067945756;0,081163856;104,7461477;103,6309638;107,6120963;116,701778;103,6819883;109,5875823
